timestamp,ukfx,ukfy,trilx,trily,yaw1,pitch1,roll1,accx1,accy1,accz1,yaw2,pitch2,roll2,accx2,accy2,accz2
4610643,3.84,6.57,3.72,6.82,5.26,1.1235551834106445,3.665349245071411,-0.0694318488240242,1.2485761642456055,10.411186218261719,-99.099,0.55,0.535,0.094,0.097,9.821
4610665,3.85,6.57,3.72,6.82,5.25,1.1312129497528076,3.680715322494507,0.16400282084941864,0.7433996200561523,10.216058731079102,-99.099,0.55,0.535,0.094,0.097,9.821
4610707,3.87,6.57,3.72,6.82,5.22,1.147121787071228,3.710430145263672,-0.669179379940033,0.46088382601737976,9.781511306762695,-99.099,0.55,0.535,0.094,0.097,9.821
4610738,3.88,6.57,3.72,6.82,5.18,1.1595959663391113,3.7312469482421875,0.9421183466911316,1.0247182846069336,9.71926212310791,-99.099,0.55,0.535,0.094,0.097,9.821
4610779,3.9,6.57,3.72,6.82,5.12,1.178756594657898,3.759096384048462,-0.4620809257030487,1.2210428714752197,10.755950927734375,-99.099,0.55,0.535,0.094,0.097,9.821
4610821,3.92,6.58,3.72,6.82,5.04,1.2001761198043823,3.784512996673584,-0.6787561774253845,0.48602294921875,9.951498985290527,-99.099,0.55,0.535,0.094,0.097,9.821
4610843,3.93,6.58,3.72,6.82,4.99,1.2127370834350586,3.796212673187256,-0.27054479718208313,0.08738835901021957,9.697713851928711,-99.099,0.55,0.535,0.094,0.097,9.821
4610885,3.95,6.58,3.72,6.82,4.88,1.239030122756958,3.810997247695923,-0.11252748221158981,-0.03950432687997818,9.7791166305542,-99.099,0.55,0.535,0.094,0.097,9.821
4610927,3.98,6.58,3.72,6.82,4.76,1.2665183544158936,3.8155558109283447,-0.9289502501487732,0.12090718746185303,10.019734382629395,-99.099,0.55,0.535,0.094,0.097,9.821
4610950,3.99,6.58,3.72,6.82,4.69,1.282249093055725,3.8125360012054443,-0.8224082589149475,0.5949591398239136,10.960655212402344,-99.099,0.55,0.535,0.094,0.097,9.821
4610992,4.01,6.59,3.72,6.82,4.53,1.312667965888977,3.797621011734009,-0.9349357485771179,0.39863458275794983,10.046070098876953,-99.099,0.55,0.535,0.094,0.097,9.821
4611034,4.04,6.59,3.72,6.82,4.37,1.3453775644302368,3.7756097316741943,-0.26336219906806946,0.6655880808830261,10.137049674987793,-99.099,0.55,0.535,0.094,0.097,9.821
4611056,4.05,6.59,3.72,6.82,4.28,1.3636890649795532,3.7607502937316895,-0.5530605912208557,0.7553706169128418,10.286687850952148,-99.099,0.55,0.535,0.094,0.097,9.821
4611098,4.07,6.59,3.72,6.82,4.09,1.3992811441421509,3.726682186126709,-0.2214636504650116,-0.2861070930957794,10.277111053466797,-99.099,0.55,0.535,0.094,0.097,9.821
